race_id,office,state,polled,rating,blend_margin,w_hier,w_fund,w_rating,p_dem,margin_mean,margin_p10,margin_p90
H-FL-09,House,FL,True,Safe D,22.68394175249533,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9993805819648516,22.38376,13.637562,31.18518
H-FL-10,House,FL,False,Safe D,37.10144770769869,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9985306828003457,36.032284,25.48159,46.62301
H-FL-11,House,FL,True,Safe R,-12.449407224619621,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.029256698357821954,-12.693834,-21.593412,-4.0161333
H-FL-12,House,FL,False,Safe R,-29.213153250823943,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0011235955056179776,-30.286701,-40.836876,-19.579681
H-FL-13,House,FL,False,Likely R,-8.568863874845091,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.11996542783059637,-9.634043,-20.136929,0.8680486
H-FL-14,House,FL,True,Likely D,14.10445331558013,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9710169979832901,13.82621,4.079199,24.715187
H-FL-15,House,FL,True,Lean R,-7.945505520505999,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.10893114376260443,-8.254392,-16.537855,0.37930506
H-FL-16,House,FL,True,Likely R,-10.200003051450329,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.06761740132526649,-10.478208,-19.386406,-1.5282408
H-FL-17,House,FL,True,Safe R,-15.617279466528386,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.00648228176318064,-15.87487,-24.313202,-7.701561
H-FL-18,House,FL,False,Safe R,-24.8383281105644,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.002059925093632959,-25.904463,-36.59361,-15.171207
H-FL-19,House,FL,False,Safe R,-22.123857673073747,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0037885335638144627,-23.16509,-33.632538,-12.4608
H-FL-20,House,FL,False,Safe D,52.285866746565404,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9987323537885335,51.251797,40.62638,62.05177
H-FL-21,House,FL,True,Likely R,-12.725255626559917,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.03362143474503025,-12.980128,-21.583073,-4.180963
H-FL-22,House,FL,False,Likely D,22.451926077444767,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9919475655430712,21.410784,10.738515,32.0926
H-FL-23,House,FL,False,Likely D,17.916915093533785,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9767646211466436,16.86247,6.267876,27.443275
H-FL-24,House,FL,False,Safe D,57.424097339518426,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9986315182944396,56.373856,45.826874,67.16562
H-FL-25,House,FL,False,Safe D,26.896625248083176,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9977384039181793,25.891224,15.194068,36.449806
H-FL-26,House,FL,True,Likely R,-7.007316973539455,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.1377845001440507,-7.311982,-16.076817,1.2387234
H-FL-27,House,FL,True,Toss-up,5.080385408263014,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.7700806683952751,4.794026,-3.9060695,13.260669
H-FL-28,House,FL,True,Lean R,2.1672275835633497,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.6438922500720253,1.8858508,-6.2700357,9.645227
H-GA-01,House,GA,False,Safe R,-15.831302996722647,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.022385479688850476,-16.881344,-27.456892,-5.9661613
H-GA-02,House,GA,True,Lean D,10.905892195245563,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9646067415730337,10.626598,3.0980802,18.35168
H-GA-03,House,GA,False,Safe R,-32.68759980076564,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0008787093056755978,-33.728024,-44.30911,-23.155697
H-GA-04,House,GA,False,Safe D,56.49428808686511,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.998689138576779,55.446625,44.87799,66.210945
H-GA-05,House,GA,False,Safe D,65.68776130057984,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9988475943532124,64.68503,54.216812,75.594894
H-GA-06,House,GA,False,Safe R,-13.363278249714273,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.04279746470757707,-14.384395,-25.01373,-3.557314
H-GA-07,House,GA,True,Safe D,19.420838255511335,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.994670123883607,19.138998,10.302233,27.833418
H-GA-08,House,GA,False,Safe R,-29.767046823632292,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0013108614232209739,-30.806917,-41.324696,-20.180206
H-GA-09,House,GA,False,Safe R,-40.41113930367823,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0013252664938058197,-41.426743,-52.116276,-30.756199
H-GA-10,House,GA,False,Safe R,-26.57108945734557,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0014693171996542783,-27.683088,-38.19763,-17.093271
H-GA-11,House,GA,False,Safe R,-20.053502704434127,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0063958513396715645,-21.105566,-31.6408,-10.319071
