race_id,office,state,margin,winner_party,new_map,fund_margin,fund_sd_idio,fund_nat_loading,fund_sd_total,nat_fund_mean,nat_fund_sd,poll_margin,poll_sd,n_polls,fund_sd,state_offset,state_offset_sd,hier_margin,hier_sd,hier_sd_idio,poll_weight_in_hier,rating_margin,rating_sd,rating_pwin,dem_won,cycle,horizon_days,w_hier,w_fund,w_rating,blend_margin,blend_sd_idio,p_blend,p_fund,p_polls,p_hier,p_rating,rating
H-IL-09,House,IL,35.1966908756426,D,False,39.86554506027529,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,18.35674462858911,4.7966017056327175,1.0,6.538381365564373,-5.533634340027281,1.602332848657114,21.879829449583333,4.234790593435391,4.234790593435391,0.7794649019121164,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,22.098080167072947,4.702378034508569,0.9988541056036064,0.9999972931245014,0.9932217032142953,0.9994802243724299,,
H-IL-10,House,IL,-2.160924026167123,R,False,-21.416783358152333,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-10.980308084127085,3.3084660657938305,2.0,6.538381365564373,-5.533634340027281,1.602332848657114,-12.874961150836437,3.106018093028096,3.106018093028096,0.8813625508842973,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-12.978613341595373,3.305098814416821,0.024544473396811952,0.007275925761181214,0.04744804359882589,0.018982712534460242,,
H-IL-11,House,IL,-14.69792605951308,R,False,12.823972938797922,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-11.06429562128405,4.943023143161155,1.0,6.538381365564373,-5.533634340027281,1.602332848657114,-6.8235230575497585,4.334536904036111,4.334536904036111,0.7689535779960831,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-6.585107184036889,4.868923556247644,0.1849025865636329,0.9282703078585496,0.07088772823970069,0.15497542383650775,,
H-IL-12,House,IL,23.297895957179158,D,False,34.01575847921793,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-5.533634340027281,1.602332848657114,28.48212413919065,9.017643896242802,9.017643896242802,0.0,,,,1.0,2010,1,0.0,1.0,0.0,34.01575847921793,6.538381365564373,0.9999479228205684,0.9999479228205684,,0.9965179746390037,,
H-IL-13,House,IL,-27.620557603821936,R,False,-25.920092949589595,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-5.533634340027281,1.602332848657114,-31.453727289616875,9.017643896242802,9.017643896242802,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-25.920092949589595,6.538381365564373,0.0015527043564112955,0.0015527043564112955,,0.001440747804304823,,
H-IL-14,House,IL,-6.266294694835466,R,False,4.899369112311229,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-6.248479751363471,5.04643490093618,1.0,6.538381365564373,-5.533634340027281,1.602332848657114,-4.909572434274906,4.403761973172104,4.403761973172104,0.7615147566148381,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-4.790544168917288,4.563981413545777,0.25097482729394516,0.7119010263426924,0.2054612656723816,0.2336828701986362,,
H-IL-15,House,IL,-28.64142664530707,R,False,-43.295889458667126,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-5.533634340027281,1.602332848657114,-48.82952379869442,9.017643896242802,9.017643896242802,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-43.295889458667126,6.538381365564373,3.917508927700665e-07,3.917508927700665e-07,,1.8605001531357195e-06,,
H-IL-16,House,IL,-33.963931359600686,R,False,-39.917829521294216,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-5.533634340027281,1.602332848657114,-45.4514638613215,9.017643896242802,9.017643896242802,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-39.917829521294216,6.538381365564373,2.6312035368427982e-06,2.6312035368427982e-06,,8.299260850349944e-06,,
H-IL-18,House,IL,-43.3250440837365,R,False,-36.303474100915906,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-5.533634340027281,1.602332848657114,-41.83710844094318,9.017643896242802,9.017643896242802,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-36.303474100915906,6.538381365564373,1.7237085433069616e-05,1.7237085433069616e-05,,3.6869795724937204e-05,,
H-IL-19,House,IL,-42.44957093502731,R,False,-45.83993926258708,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-5.533634340027281,1.602332848657114,-51.373573602614364,9.017643896242802,9.017643896242802,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-45.83993926258708,6.538381365564373,8.490558645180778e-08,8.490558645180778e-08,,5.653097794081794e-07,,
H-IN-01,House,IN,19.933768200486718,D,False,31.449026495562155,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-3.8007423253200847,1.7462939227761485,27.648284170242068,9.04433377017259,9.04433377017259,0.0,,,,1.0,2010,1,0.0,1.0,0.0,31.449026495562155,6.538381365564373,0.9998333096091766,0.9998333096091766,,0.9955243177443447,,
H-IN-02,House,IN,1.3386711394528206,D,False,24.992223121413257,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,3.4538894845319676,6.5900701782782685,1.0,6.538381365564373,-3.8007423253200847,1.7462939227761485,9.605230676719923,5.326159491179867,5.326159491179867,0.6532031275194303,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,9.791946747058832,5.601842299642217,0.8970401671370418,0.9978226141088723,0.6542983553971782,0.9064636986759729,,
H-IN-03,House,IN,-29.653226983123382,R,False,-27.56505622030493,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-11.660829597115287,4.570797835723925,2.0,6.538381365564373,-3.8007423253200847,1.7462939227761485,-15.669704146202571,4.079434239025866,4.079434239025866,0.7965551450721532,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-15.814050314081543,4.319122155073624,0.012206316269337244,0.0008310790069201339,0.054892875282271186,0.00878944698350526,,
H-IN-04,House,IN,-42.291495734522194,R,False,-35.17363614988162,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-3.8007423253200847,1.7462939227761485,-38.9743784752017,9.04433377017259,9.04433377017259,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-35.17363614988162,6.538381365564373,3.0001188425075272e-05,3.0001188425075272e-05,,0.00011449045399118661,,
H-IN-05,House,IN,-36.748065835614,R,False,-45.85305261110699,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-3.8007423253200847,1.7462939227761485,-49.653794936427076,9.04433377017259,9.04433377017259,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-45.85305261110699,6.538381365564373,8.422121068174822e-08,8.422121068174822e-08,,1.3373658043338766e-06,,
H-IN-06,House,IN,-36.649076377773895,R,False,-45.36019050783837,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-3.8007423253200847,1.7462939227761485,-49.160932833158455,9.04433377017259,9.04433377017259,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-45.36019050783837,6.538381365564373,1.13992425510524e-07,1.13992425510524e-07,,1.6779506337528226e-06,,
H-IN-07,House,IN,21.08888721505899,D,False,18.688986376785973,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,10.902349746838098,6.594278937940023,1.0,6.538381365564373,-3.8007423253200847,1.7462939227761485,12.285798585674106,5.328380663359513,5.328380663359513,0.6529138173007336,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,12.36349915427423,5.390489182399317,0.9483406184473033,0.9835024183921834,0.8948125386952677,0.9542121603641406,,
H-IN-08,House,IN,-20.118372234545838,R,False,18.052959924141735,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-3.8007423253200847,1.7462939227761485,14.25221759882165,9.04433377017259,9.04433377017259,0.0,,,,0.0,2010,1,0.0,1.0,0.0,18.052959924141735,6.538381365564373,0.9802806810757264,0.9802806810757264,,0.9110781206573506,,
H-IN-09,House,IN,-10.059326392707021,R,False,8.533686811326316,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-0.020857287564650648,6.582347010945887,1.0,6.538381365564373,-3.8007423253200847,1.7462939227761485,1.6252216666882051,5.3220797502539074,5.3220797502539074,0.6537342041890859,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,1.7090536090587898,5.391818675760734,0.5890623508492839,0.8348649134898911,0.49904305190425646,0.588350766270759,,
H-KS-01,House,KS,-50.917640471573876,R,False,-81.13763757008005,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-0.07762464344024422,1.8395947965708765,-81.21526221352029,9.062810816580585,9.062810816580585,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-81.13763757008005,6.538381365564373,1.054960632189111e-20,1.054960632189111e-20,,8.82075278581137e-15,,
H-KS-02,House,KS,-30.802767326131807,R,False,-20.74084435000837,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-0.07762464344024422,1.8395947965708765,-20.818468993448615,9.062810816580585,9.062810816580585,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-20.74084435000837,6.538381365564373,0.008985153818124664,0.008985153818124664,,0.024691505600159085,,
H-KS-03,House,KS,-19.74108922562531,R,False,6.111710275646724,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-0.07762464344024422,1.8395947965708765,6.034085632206479,9.062810816580585,9.062810816580585,0.0,,,,0.0,2010,1,0.0,1.0,0.0,6.111710275646724,6.538381365564373,0.7571791550732572,0.7571791550732572,,0.7155321127415873,,
H-KS-04,House,KS,-22.338150189543867,R,False,-45.78735827395096,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-15.494558742881395,5.733906367023432,1.0,6.538381365564373,-0.07762464344024422,1.8395947965708765,-24.17632435562524,4.845532534118142,4.845532534118142,0.7141374923557856,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-24.4385671131813,5.414018987758024,0.0007076376359376658,8.770414974952674e-08,0.027457338535637903,0.0002739668086903053,,
H-KY-01,House,KY,-42.49062196082063,R,False,-43.596507706555855,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-0.804504240374503,1.7964658244655347,-44.40101194693036,9.054154866139195,9.054154866139195,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-43.596507706555855,6.538381365564373,3.283857359454328e-07,3.283857359454328e-07,,1.3679680706955273e-05,,
H-KY-02,House,KY,-35.77409592649845,R,False,-21.44326832040445,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-0.804504240374503,1.7964658244655347,-22.24777256077895,9.054154866139195,9.054154866139195,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-21.44326832040445,6.538381365564373,0.0072152265543069805,0.0072152265543069805,,0.017791289518504918,,
H-KY-03,House,KY,10.672058766068844,D,False,7.942015390333336,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,11.462346284995935,3.7629873622683085,3.0,6.538381365564373,-0.804504240374503,1.7964658244655347,10.825344099128568,3.474830314052882,3.474830314052882,0.8527106430701201,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,10.790355857733331,3.5420823087229056,0.9472223748331634,0.8175502560100276,0.953717665427217,0.956090857049277,,
H-KY-04,House,KY,-38.95481609284829,R,False,-41.121942015754634,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-0.804504240374503,1.7964658244655347,-41.92644625612914,9.054154866139195,9.054154866139195,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-41.121942015754634,6.538381365564373,1.356597725225322e-06,1.356597725225322e-06,,3.7374914972446e-05,,
H-KY-06,House,KY,0.27087696417150653,D,False,17.89807194427589,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,3.1431110779721614,6.042932457632959,1.0,6.538381365564373,-0.804504240374503,1.7964658244655347,7.442282708773213,5.026273291911505,5.026273291911505,0.6918257411868275,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,7.5691602571545555,5.175531785115981,0.8445355635531513,0.9794197841393986,0.6476362016648771,0.8527713283480541,,
H-MA-01,House,MA,25.118108021971842,D,False,31.52703528790961,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.47577692121317,1.834715688268458,30.051258366696437,9.061821700868862,9.061821700868862,0.0,,,,1.0,2010,1,0.0,1.0,0.0,31.52703528790961,6.538381365564373,0.999838907905568,0.999838907905568,,0.9977235517317539,,
H-MA-04,House,MA,10.540006065084334,D,False,28.295464364765337,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,13.189520651800345,3.018283119648845,4.0,6.538381365564373,-1.47577692121317,1.834715688268458,14.550650050095191,2.8636150402178826,2.8636150402178826,0.900138463520599,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,14.717438831307486,3.2991223016802955,0.9868086362701289,0.9993769270698103,0.9798252186540106,0.9912287615187816,,
H-MA-06,House,MA,13.86086561707178,D,False,26.804649999509564,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.47577692121317,1.834715688268458,25.32887307829639,9.061821700868862,9.061821700868862,0.0,,,,1.0,2010,1,0.0,1.0,0.0,26.804649999509564,6.538381365564373,0.9988859823847566,0.9988859823847566,,0.9916043148119713,,
H-MA-07,House,MA,32.92760203686229,D,False,35.392874349563186,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.47577692121317,1.834715688268458,33.91709742835002,9.061821700868862,9.061821700868862,0.0,,,,1.0,2010,1,0.0,1.0,0.0,35.392874349563186,6.538381365564373,0.9999730241250309,0.9999730241250309,,0.9993177102355151,,
H-MD-01,House,MD,-12.104793383819363,R,False,-8.931913509309545,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-6.043340039359718,4.073315743094747,2.0,6.538381365564373,0.48900749714528174,1.7774792385823601,-6.44752936146714,3.7144470458400045,3.7144470458400045,0.8315573204953318,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-6.477676542403555,3.7712655811329,0.168863130166576,0.15410107587947847,0.1936639274879291,0.1583135594181339,,
H-MD-02,House,MD,30.928081798338,D,False,34.57966761351504,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,35.06867511066032,9.050406804401156,9.050406804401156,0.0,,,,1.0,2010,1,0.0,1.0,0.0,34.57966761351504,6.538381365564373,0.9999601063830585,0.9999601063830585,,0.99953983449323,,
H-MD-03,House,MD,25.059541314423683,D,False,27.549126308806784,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,28.038133805952068,9.050406804401156,9.050406804401156,0.0,,,,1.0,2010,1,0.0,1.0,0.0,27.549126308806784,6.538381365564373,0.9991637437732002,0.9991637437732002,,0.995968999667858,,
H-MD-04,House,MD,67.05603582960109,D,False,58.96244853926802,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,59.45145603641329,9.050406804401156,9.050406804401156,0.0,,,,1.0,2010,1,0.0,1.0,0.0,58.96244853926802,6.538381365564373,0.9999999999913258,0.9999999999913258,,0.9999999903332892,,
H-MD-05,House,MD,29.635475572016247,D,False,37.04732139517879,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,37.53632889232407,9.050406804401156,9.050406804401156,0.0,,,,1.0,2010,1,0.0,1.0,0.0,37.04732139517879,6.538381365564373,0.9999881355417298,0.9999881355417298,,0.9998051729923136,,
H-MD-06,House,MD,-28.227954201057848,R,False,-34.45078146347279,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,-33.961773966327506,9.050406804401156,9.050406804401156,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-34.45078146347279,6.538381365564373,4.241393005651266e-05,4.241393005651266e-05,,0.0006654867804070754,,
H-MD-07,House,MD,52.34404238974137,D,False,47.62117474682553,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,48.11018224397082,9.050406804401156,9.050406804401156,0.0,,,,1.0,2010,1,0.0,1.0,0.0,47.62117474682553,6.538381365564373,0.9999999722749248,0.9999999722749248,,0.9999972684464162,,
H-MD-08,House,MD,48.26319830970061,D,False,40.54474153321358,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.48900749714528174,1.7774792385823601,41.03374903035886,9.050406804401156,9.050406804401156,0.0,,,,1.0,2010,1,0.0,1.0,0.0,40.54474153321358,6.538381365564373,0.9999981321217156,0.9999981321217156,,0.999947228472121,,
H-ME-01,House,ME,13.644228088034211,D,False,-0.46021186871572484,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,3.6074155783037094,4.53113179780398,3.0,6.538381365564373,-0.4438626591541491,1.871249901574284,2.7062358314201265,4.053395293350445,4.053395293350445,0.8002478725043869,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,2.6678120345912055,4.107261074052657,0.6504118606321373,0.4790637549387848,0.6901961051962962,0.6593577261263036,,
H-ME-02,House,ME,10.263168748195604,D,False,23.123141325563022,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,12.019483536156814,4.458410949913423,3.0,6.538381365564373,-0.4438626591541491,1.871249901574284,14.094196979365107,4.001085974848938,4.001085974848938,0.805370232930618,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,14.203760236362234,4.1605802028958285,0.979612729945579,0.9958303538030348,0.9519737884683676,0.9840963732950222,,
H-MI-01,House,MI,-11.075388838848973,R,False,20.70080042705422,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-3.0714518516164064,6.492987665360164,1.0,6.538381365564373,-1.0703889763435293,1.6824359049890392,4.663201655671018,5.272107399600206,5.272107399600206,0.6592943317346744,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,4.857812618861393,5.5731331717933505,0.7352711748368534,0.9909033631805395,0.360921337706033,0.7400658312716561,,
H-MI-02,House,MI,-33.64901481072265,R,False,-42.51977070761881,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,-43.59015968396234,9.032221291352183,9.032221291352183,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-42.51977070761881,6.538381365564373,6.145471826780785e-07,6.145471826780785e-07,,1.8527810238254884e-05,,
H-MI-03,House,MI,-22.20848600616791,R,False,-40.81121735642787,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-13.194164891400646,4.535929219704025,2.0,6.538381365564373,-1.0703889763435293,1.6824359049890392,-18.971956253056494,4.053494506640151,4.053494506640151,0.798595096970775,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-19.236968472109947,4.740003913278093,0.004185006577410353,1.612312686674826e-06,0.034772363181239586,0.0019860895276370086,,
H-MI-04,House,MI,-35.6904713087353,R,False,-41.302436923576764,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,-42.372825899920294,9.032221291352183,9.032221291352183,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-41.302436923576764,6.538381365564373,1.2264345630543346e-06,1.2264345630543346e-06,,3.0370984576146187e-05,,
H-MI-05,House,MI,8.704508486475525,D,False,31.141522401363094,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,30.071133425019564,9.032221291352183,9.032221291352183,0.0,,,,1.0,2010,1,0.0,1.0,0.0,31.141522401363094,6.538381365564373,0.9998094198890287,0.9998094198890287,,0.9977846617334698,,
H-MI-06,House,MI,-28.391613318838836,R,False,-35.70056394454762,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,-36.77095292089115,9.032221291352183,9.032221291352183,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-35.70056394454762,6.538381365564373,2.321405849304953e-05,2.321405849304953e-05,,0.00025091086800682665,,
H-MI-07,House,MI,-4.778237152643911,R,False,-7.50704591013091,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,0.3819835440587678,4.023092365958745,3.0,6.538381365564373,-1.0703889763435293,1.6824359049890392,-1.1012538838660244,3.675022457823388,3.675022457823388,0.8344493630445922,,,,0.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-1.1789860539994412,3.7884769956293467,0.4308862738123152,0.1958758413656579,0.52187891587028,0.4319101947501636,,
H-MI-08,House,MI,-29.752464331506694,R,False,-31.928209042469003,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,-32.99859801881253,9.032221291352183,9.032221291352183,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-31.928209042469003,6.538381365564373,0.00013497771187965117,0.00013497771187965117,,0.0008957303465305908,,
H-MI-09,House,MI,2.5351276469424064,D,False,-0.7833243023248615,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,-1.5942740207161572,4.17666395314875,2.0,6.538381365564373,-1.0703889763435293,1.6824359049890392,-1.6399773174365129,3.7909712140013085,3.7909712140013085,0.8238381612671338,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,-1.6295821160870256,3.837268451556076,0.4050557157576785,0.4643955472448234,0.4105656130758295,0.3999465898279853,,
H-MI-10,House,MI,-46.95165220365067,R,False,-49.64718583901347,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,-50.71757481535699,9.032221291352183,9.032221291352183,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-49.64718583901347,6.538381365564373,7.393209287917055e-09,7.393209287917055e-09,,7.94887895613896e-07,,
H-MI-11,House,MI,-20.779144477038194,R,False,-22.28065952402252,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,-23.35104850036605,9.032221291352183,9.032221291352183,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-22.28065952402252,6.538381365564373,0.0055125867588397765,0.0055125867588397765,,0.013559420000022566,,
H-MI-12,House,MI,26.11198479303537,D,False,35.65429394276925,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,34.58390496642572,9.032221291352183,9.032221291352183,0.0,,,,1.0,2010,1,0.0,1.0,0.0,35.65429394276925,6.538381365564373,0.9999762539116214,0.9999762539116214,,0.9994675855403542,,
H-MI-13,House,MI,60.92653215398658,D,False,42.109017392063016,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,-1.0703889763435293,1.6824359049890392,41.03862841571949,9.032221291352183,9.032221291352183,0.0,,,,1.0,2010,1,0.0,1.0,0.0,42.109017392063016,6.538381365564373,0.9999992224739599,0.9999992224739599,,0.9999485498467177,,
H-MI-15,House,MI,16.72899394649295,D,False,33.35643349377798,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,14.62988301038148,6.589722898240593,1.0,6.538381365564373,-1.0703889763435293,1.6824359049890392,20.763287165783595,5.323499461766988,5.323499461766988,0.6526196165031651,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,20.916100836422455,5.5150312351347885,0.9967750130926222,0.9999292367072246,0.9536618315988489,0.9978332228806552,,
H-MN-01,House,MN,5.291425576097261,D,False,18.13992719857991,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,8.438218549857046,3.5543852131312503,3.0,6.538381365564373,0.06811797658401948,1.7915695463356955,9.743046171077074,3.3085257628270046,3.3085257628270046,0.8664431139606801,,,,1.0,2010,1,0.987865330342493,0.012134669657506984,0.0,9.844939548499209,3.4896244975914614,0.9302353487590308,0.980750519467563,0.8960060198872464,0.9396486119293528,,
H-MN-02,House,MN,-26.717122878796864,R,False,-30.46378571679212,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.06811797658401948,1.7915695463356955,-30.3956677402081,9.053184650768863,9.053184650768863,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-30.46378571679212,6.538381365564373,0.00025497392795803076,0.00025497392795803076,,0.0020420460265570557,,
H-MN-03,House,MN,-22.232316156618957,R,False,-23.775250748715333,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.06811797658401948,1.7915695463356955,-23.70713277213131,9.053184650768863,9.053184650768863,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-23.775250748715333,6.538381365564373,0.00333978481769438,0.00333978481769438,,0.012555151281079696,,
H-MN-04,House,MN,24.45922238642158,D,False,25.246252436473497,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.06811797658401948,1.7915695463356955,25.314370413057517,9.053184650768863,9.053184650768863,0.0,,,,1.0,2010,1,0.0,1.0,0.0,25.246252436473497,6.538381365564373,0.9980130807838862,0.9980130807838862,,0.9916111485755167,,
H-MN-05,House,MN,43.546553819520355,D,False,36.29936747391961,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.06811797658401948,1.7915695463356955,36.36748545050363,9.053184650768863,9.053184650768863,0.0,,,,1.0,2010,1,0.0,1.0,0.0,36.29936747391961,6.538381365564373,0.9999827276633712,0.9999827276633712,,0.999704566543265,,
H-MN-06,House,MN,-12.720166221587071,R,False,-19.399054894025785,6.538381365564373,0.7860180617456404,7.538665524156255,-4.811990095453317,4.774027852009325,,,,6.538381365564373,0.06811797658401948,1.7915695463356955,-19.330936917441765,9.053184650768863,9.053184650768863,0.0,,,,0.0,2010,1,0.0,1.0,0.0,-19.399054894025785,6.538381365564373,0.013443630403336624,0.013443630403336624,,0.03390510350590988,,
